list_id,company,raw_company
ru_APOG,Apogee Enterprises,APOGEE ENTERPRISES INC
ru_ARI,Apollo Commercial Re,APOLLO COMMERCIAL RE
ru_AMEH,Apollo Medical,APOLLO MEDICAL HOLDINGS
ru_APLE,Apple Hospitality Reit,APPLE HOSPITALITY REIT
ru_AIT,Applied Industrial Tech,APPLIED INDUSTRIAL TECH
ru_AMAT,Applied Matls,APPLIED MATLS INC
ru_AREX,Approach Resources,APPROACH RESOURCES INC
ru_APTI,Apptio,APPTIO INC
ru_APTV,Aptiv,APTIV PLC
ru_WTR,Aqua America,AQUA AMERICA INC
ru_AQ,Aquantica,AQUANTICA CORP
ru_WAAS,Aquaventure,AQUAVENTURE HOLDINGS LTD
ru_PETX,Aratana Therapeutics,ARATANA THERAPEUTICS INC
ru_ABR,Arbor Realty Trust,ARBOR REALTY TRUST INC
ru_ABUS,Arbutus Biopharma,ARBUTUS BIOPHARMA CORP
ru_ACGL,Arch Cap,ARCH CAP GROUP LTD
ru_AROC,Archrock,ARCHROCK INC
ru_RCUS,Arcus Biosciences,ARCUS BIOSCIENCES
ru_ARD,Ardagh Group Sa,ARDAGH GROUP SA
ru_ARDX,Ardelyx,ARDELYX INC
ru_ASC,Ardmore Shipping,ARDMORE SHIPPING CORP
ru_ARNA,Arena Pharmaceuticals,ARENA PHARMACEUTICALS
ru_ACRE,Ares Coml Real Estate,ARES COML REAL ESTATE
ru_AGX,Argan,ARGAN INC
ru_ARGO,Argo Group,ARGO GROUP INTL
ru_AI,Arlington Asset Invt,ARLINGTON ASSET INVT
ru_AHH,Armada Hoffler Properties,ARMADA HOFFLER PPTYS INC
ru_ARR,Armour Residential Reit,ARMOUR RESIDENTIAL REIT
ru_AFI,Armstrong Flooring,ARMSTRONG FLOORING INC
ru_AWI,Armstrong World Inds,ARMSTRONG WORLD INDS INC
ru_ARQL,Arqule,ARQULE INC
ru_ARRY,Array Biopharma,ARRAY BIOPHARMA INC
ru_AROW,Arrow Financial,ARROW FINANCIAL CORP
ru_ARWR,Arrowhead Pharmaceutical,ARROWHEAD PHARMACEUTICAL
ru_ASNS,Arsanis,ARSANIS INC
ru_ARTNA,Artesian Resources,ARTESIAN RESOURCES CORP
ru_APAM,Artisan Partners Asset,ARTISAN PARTNERS ASSET
ru_ABG,Asbury Automotive,ASBURY AUTOMOTIVE GROUP
ru_ASNA,Ascena Retail,ASCENA RETAIL GROUP INC
ru_AINC,Ashford,ASHFORD INC
ru_AHT,Ashford Hospitality,ASHFORD HOSPITALITY
ru_AHL,Aspen Insurance,ASPEN INSURANCE HOLDINGS
ru_ASMB,Assembly Biosciences,ASSEMBLY BIOSCIENCES INC
ru_ASB,Associated Banc,ASSOCIATED BANC CORP
ru_AC,Associated Capital,ASSOCIATED CAPITAL GROUP
ru_AGO,Assured Guaranty,ASSURED GUARANTY LTD
ru_ASTE,Astec Industries,ASTEC INDUSTRIES INC
ru_ATRO,Astronics,ASTRONICS CORP
ru_HOME,At Home,AT HOME GROUP INC
ru_ATRA,Atara Biotherapeutics,ATARA BIOTHERAPEUTICS
ru_ATHN,Athenahealth,ATHENAHEALTH INC
ru_ATH,Athene,ATHENE HOLDING LTD
ru_ATNX,Athenex,ATHENEX
ru_ATHX,Athersys,ATHERSYS INC
ru_ATKR,Atkore,ATKORE INTL GROUP INC
ru_ACBI,Atlantic Capital,ATLANTIC CAPITAL INC
ru_AT,Atlantic Pwr,ATLANTIC PWR CORP
ru_AAWW,Atlas Air Worldwide Hldg,ATLAS AIR WORLDWIDE HLDG
ru_ATNI,ATN,ATN INTERNATIONAL INC
ru_ATRC,Atricure,ATRICURE INC
ru_ATRI,Atrion,ATRION CORP
ru_AUBN,Auburn Natl Bank,AUBURN NATL BANCORP
ru_BOLD,Audentes Therapeutics,AUDENTES THERAPEUTICS
ru_ADP,Automatic Data Process,AUTOMATIC DATA PROCESS
ru_AGR,Avangrid,AVANGRID INC
ru_AVEO,Aveo Pharmaceuticals,AVEO PHARMACEUTICALS INC
ru_CDMO,Avid Bioservices,AVID BIOSERVICES INC
ru_CAR,Avis Budget,AVIS BUDGET GROUP INC
ru_AVA,Avista,AVISTA CORP
ru_AVX,AVX,AVX CORP
ru_EQH,Axa Equitable,AXA EQUITABLE HOLDINGS
ru_AXTA,Axalta Coating Systems,AXALTA COATING SYSTEMS
ru_AXS,Axis Capital,AXIS CAPITAL HOLDINGS
ru_AXGN,Axogen,AXOGEN INC
ru_AAXN,Axon Enterprise,AXON ENTERPRISE INC
ru_AZZ,AZZ,AZZ INC
ru_BGS,B & G Foods,B & G FOODS INC
ru_RILY,B. Riley Financial,B. RILEY FINANCIAL INC
ru_BW,Babcock & Wilcox Ent,BABCOCK & WILCOX ENT
ru_BMI,Badger Meter,BADGER METER INC
ru_BHGE,Baker Hughes Ge,BAKER HUGHES GE
ru_BCPC,Balchem,BALCHEM CORP
ru_BWINB,Baldwin & Lyons,BALDWIN & LYONS INC
ru_BANC,Banc of California,BANC OF CALIFORNIA INC
ru_BANF,Bancfirst,BANCFIRST CORP
ru_BLX,Banco Latinoamericano,BANCO LATINOAMERICANO
ru_TBBK,Bancorp,BANCORP INC
ru_BXS,Bancorpsouth Bank,BANCORPSOUTH BANK
ru_BOCH,Bank Comm,BANK COMM HLDGS
ru_BOH,Bank of Hawaii,BANK OF HAWAII CORP
ru_BMRC,Bank of Marin Bank,BANK OF MARIN BANCORP
ru_NTB,Bank of Nt Butterfield,BANK OF NT BUTTERFIELD
ru_BPRN,Bank of Princeton,BANK OF PRINCETON
ru_OZRK,Bank of The Ozarks,BANK OF THE OZARKS INC
ru_BFIN,Bankfinancial,BANKFINANCIAL CORP
ru_BKU,Bankunited,BANKUNITED INC
ru_BWFG,Bankwell Financial,BANKWELL FINL GROUP INC
ru_BANR,Banner,BANNER CORP
ru_BHB,Bar Hbr Bankshares,BAR HBR BANKSHARES
ru_B,Barnes,BARNES GROUP INC
ru_BNED,Barnes & Noble Education,BARNES & NOBLE EDUCATION
ru_BBSI,Barrett Business Service,BARRETT BUSINESS SERVICE
ru_BAS,Basic Energy Services,BASIC ENERGY SERVICES
ru_BSET,Bassett Furniture Inds,BASSETT FURNITURE INDS
ru_BCML,Baycom,BAYCOM CORPORATION
ru_BBX,Bbx Capital,BBX CAPITAL CORP
ru_BCBP,Bcb Bank,BCB BANCORP INC
ru_BBGI,Beasley Broadcast,BEASLEY BROADCAST GROUP
ru_BDX,Becton Dickinson & Company,BECTON DICKINSON & CO
ru_BELFB,Bel Fuse,BEL FUSE INC
ru_BLCM,Bellicum Pharmaceuticals,BELLICUM PHARMACEUTICALS
ru_BEL,Belmond,BELMOND LTD
ru_BNCL,Beneficial Bank,BENEFICIAL BANCORP INC
ru_WRB,Berkley W R,BERKLEY W R CORP
ru_BHLB,Berkshire Hills Bank,BERKSHIRE HILLS BANCORP
ru_BERY,Berry Global,BERRY GLOBAL GROUP
ru_BGFV,Big 5 Sporting Goods,BIG 5 SPORTING GOODS
ru_BH.A,Biglari,BIGLARI HOLDINGS A
ru_TECH,Bio-Techne,BIO-TECHNE CORP
ru_BCRX,Biocryst Pharmaceuticals,BIOCRYST PHARMACEUTICALS
ru_BHVN,Biohaven Pharmaceutical,BIOHAVEN PHARMACEUTICAL
ru_BMRN,Biomarin Pharmaceutical,BIOMARIN PHARMACEUTICAL
ru_BIOS,Bioscrip,BIOSCRIP INC
ru_BSTC,Biospecifics Techno,BIOSPECIFICS TECHNO CORP
ru_BEAT,Biotelemetry,BIOTELEMETRY INC
ru_BTX,Biotime,BIOTIME INC
ru_BJRI,Bjs Restaurants,BJS RESTAURANTS INC
ru_BKH,Black Hills,BLACK HILLS CORP
ru_BXMT,Blackstone Mortgage Trst,BLACKSTONE MORTGAGE TRST
ru_HRB,Block H & R,BLOCK H & R INC
ru_BCOR,Blucora,BLUCORA INC
ru_BLBD,Blue Bird,BLUE BIRD CORP
ru_BHBK,Blue Hills Bank,BLUE HILLS BANCORP INC
ru_BLUE,Bluebird Bio,BLUEBIRD BIO INC
ru_BXG,Bluegreen Vacations,BLUEGREEN VACATIONS CORP
ru_BPMC,Blueprint Medicines,BLUEPRINT MEDICINES CORP
ru_BRG,Bluerock Resident Reit,BLUEROCK RESIDENT REIT
ru_BOFI,Bofi Hldg,BOFI HLDG INC
ru_WIFI,Boingo Wireless,BOINGO WIRELESS INC
ru_BCC,Boise Cascade Company,BOISE CASCADE COMPANY
ru_BOJA,Bojangles,BOJANGLES INC
ru_BCEI,Bonanza Creek Ener,BONANZA CREEK ENER INC
ru_BKNG,Booking,BOOKING HOLDINGS INC
ru_BOOT,Boot Barn,BOOT BARN HOLDINGS
ru_BAH,Booz Allen Hamilton Hldg,BOOZ ALLEN HAMILTON HLDG
ru_BWA,Borg Warner,BORG WARNER INC
ru_SAM,Boston Beer,BOSTON BEER INC
ru_BOMN,Boston Omaha,BOSTON OMAHA
ru_BPFH,Boston Private Financial,BOSTON PRIVATE FINANCIAL
ru_BRC,Brady,BRADY CORP
ru_BHR,Braemar Hotels & Resorts,BRAEMAR HOTELS & RESORTS
ru_BDN,Brandywine Realty Trust,BRANDYWINE REALTY TRUST
ru_BDGE,Bridge Bank,BRIDGE BANCORP INC
ru_BWB,Bridgewater Bancshares,BRIDGEWATER BANCSHARES
ru_BFAM,Bright Horizon Family,BRIGHT HORIZON FAMILY
ru_BHF,Brighthouse Financial,BRIGHTHOUSE FINANCIAL
ru_BSIG,Brightsphere Investment,BRIGHTSPHERE INVESTMENT
ru_BCO,Brinks,BRINKS CO
ru_BMY,Bristol Myers Squibb,BRISTOL MYERS SQUIBB
ru_BRS,Bristow,BRISTOW GROUP INC
ru_BRX,Brixmor Property,BRIXMOR PROPERTY GROUP
ru_BR,Broadridge Financial,BROADRIDGE FINANCIAL INC
ru_BRKL,Brookline Bank,BROOKLINE BANCORP INC
ru_BRO,Brown & Brown,BROWN & BROWN INC
ru_BF.A,Brown Forman,BROWN FORMAN CORP CL A
ru_BRT,Brt Apartments,BRT APARTMENTS CORP
ru_BRKR,Bruker,BRUKER CORP
ru_BMTC,Bryn Mawr Bank,BRYN MAWR BANK CORP
ru_BLMT,Bsb Bank Inc Md,BSB BANCORP INC MD
ru_BKE,Buckle,BUCKLE INC
ru_BG,Bunge Limited,BUNGE LIMITED
ru_BFST,Business First Bancshare,BUSINESS FIRST BANCSHARE
ru_BWXT,Bwx Technologies,BWX TECHNOLOGIES INC
ru_BY,Byline Bank,BYLINE BANCORP
ru_CFFI,C & F Financial,C & F FINANCIAL CORP
ru_CHRW,C H Robinson Worldwide,C H ROBINSON WORLDWIDE
ru_CJ,C&J Energy Services,C&J ENERGY SERVICES INC
ru_CABO,Cable One,CABLE ONE INC
ru_COG,Cabot Oil & Gas,CABOT OIL & GAS CORP
ru_WHD,Cactus,CACTUS INC
ru_CADE,Cadence Bank,CADENCE BANCORP
ru_CDZI,Cadiz,CADIZ INC
ru_CZR,Caesars Entmt,CAESARS ENTMT CORP
ru_CSTE,Caesarstone,CAESARSTONE LTD
ru_CALM,Cal Maine Foods,CAL MAINE FOODS INC
ru_CVGW,Calavo Growers,CALAVO GROWERS INC
ru_CRC,California Resources,CALIFORNIA RESOURCES
ru_CWT,California Wtr Svc,CALIFORNIA WTR SVC GRP
ru_CALA,Calithera Biosciences,CALITHERA BIOSCIENCES
ru_CALX,Calix,CALIX INC
ru_ELY,Callaway Golf,CALLAWAY GOLF CO
ru_CPE,Callon Petroleum,CALLON PETROLEUM CO
ru_CLXT,Calyxt,CALYXT
ru_ABCD,Cambium Learning,CAMBIUM LEARNING GRP INC
ru_CBM,Cambrex,CAMBREX CORP
ru_CATC,Cambridge Bank,CAMBRIDGE BANCORP
ru_CAC,Camden National,CAMDEN NATIONAL CORP
ru_CPT,Camden Property Trust,CAMDEN PROPERTY TRUST
ru_CNNE,Cannae,CANNAE HOLDINGS INC
ru_CMD,Cantel Medical,CANTEL MEDICAL CORP
ru_CPLA,Capella Education,CAPELLA EDUCATION CO
ru_CCBG,Capital City Bank,CAPITAL CITY BANK GROUP
ru_CSU,Capital Senior Living,CAPITAL SENIOR LIVING
ru_CFFN,Capitol Federal Financial,CAPITOL FEDERAL FINL INC
ru_CSTR,Capstar Financial Hldg,CAPSTAR FINANCIAL HLDG
ru_CMO,Capstead Mortgage,CAPSTEAD MORTGAGE CORP
ru_CARA,Cara Therapeutics,CARA THERAPEUTICS INC
ru_CRR,Carbo Ceramics,CARBO CERAMICS INC
ru_CSII,Cardiovascular Systems,CARDIOVASCULAR SYS INC
ru_CATM,Cardtronics,CARDTRONICS PLC
ru_CRCM,Care.com,CARE.COM INC
ru_CDNA,Caredx,CAREDX INC
ru_CECO,Career Education,CAREER EDUCATION CORP
ru_CTRE,Caretrust Reit,CARETRUST REIT INC
ru_CCL,Carnival,CARNIVAL CORP
ru_CARO,Carolina Financial,CAROLINA FINL CORP
ru_CSV,Carriage Services,CARRIAGE SERVICES INC
ru_CRZO,Carrizo Oil & Gas,CARRIZO OIL & GAS INC
ru_TAST,Carrols Restaurant,CARROLS RESTAURANT GRP
ru_CRI,Carter,CARTER INC
ru_CVNA,Carvana,CARVANA CO
ru_CWST,Casella Waste Systems,CASELLA WASTE SYSTEMS
ru_CASY,Caseys General Stores,CASEYS GENERAL STORES
ru_CASI,Casi Pharmaceuticals,CASI PHARMACEUTICALS INC
ru_CASS,Cass Information Systems,CASS INFORMATION SYSTEMS
ru_ROX,Castle Brands,CASTLE BRANDS INC
ru_CBIO,Catalyst Biosciences,CATALYST BIOSCIENCES INC
ru_CPRX,Catalyst Pharmaceuticals,CATALYST PHARMACEUTICALS
ru_CTT,Catchmark Timber Trust,CATCHMARK TIMBER TRUST
ru_CATY,Cathay General Bank,CATHAY GENERAL BANCORP
ru_CATO,Cato,CATO CORP
ru_CVCO,Cavco Industries,CAVCO INDUSTRIES INC
ru_CAVM,Cavium,CAVIUM INC
ru_CBFV,Cb Financial,CB FINL SVCS INC
ru_CBZ,Cbiz,CBIZ INC
ru_CBL,Cbl & Assoc Properties,CBL & ASSOC PPTYS INC
ru_CBOE,Cboe Global Markets,CBOE GLOBAL MARKETS INC
ru_CBRE,Cbre,CBRE GROUP INC
ru_CBTX,Cbtx,CBTX INC
ru_CECE,Ceco Environmental,CECO ENVIRONMENTAL CORP
ru_CDR,Cedar Realty Trust,CEDAR REALTY TRUST INC
ru_CELC,Celcuity,CELCUITY
ru_CBMG,Cellular Biomedicine,CELLULAR BIOMEDICINE GRP
ru_CELH,Celsius,CELSIUS HOLDINGS INC
ru_CDEV,Centennial Resource Dev,CENTENNIAL RESOURCE DEV
ru_CSFL,Centerstate Bank,CENTERSTATE BANK CORP
ru_CETV,Central European Media,CENTRAL EUROPEAN MEDIA
ru_CPF,Central Pacific Financial,CENTRAL PACIFIC FINL
ru_CVCY,Central Valley Community,CENTRAL VALLEY CMNTY
ru_CENX,Century Aluminum,CENTURY ALUMINUM CO
ru_CNBKA,Century Bank,CENTURY BANCORP INC
ru_CNTY,Century Casinos,CENTURY CASINOS INC
ru_CCS,Century Communities,CENTURY COMMUNITIES INC
ru_CERS,Cerus,CERUS CORP
ru_CRL,Charles River Labs,CHARLES RIVER LABS INTL
ru_GTLS,Chart Industries,CHART INDUSTRIES INC
ru_CHTR,Charter Comm,CHARTER COMM INC
ru_CHFN,Charter Financial Corp West,CHARTER FINL CORP WEST
ru_CCF,Chase,CHASE CORP
ru_CLDT,Chatham Lodging,CHATHAM LODGING TR
ru_CHEF,Chefs' Wharehouse,CHEFS' WHAREHOUSE INC
ru_CHGG,Chegg,CHEGG INC
ru_CHE,Chemed,CHEMED CORPORATION
ru_CHFC,Chemical Financial,CHEMICAL FINANCIAL CORP
ru_CCXI,Chemocentryx,CHEMOCENTRYX INC
ru_CHMG,Chemung Financial,CHEMUNG FINL CORP
ru_LNG,Cheniere Energy,CHENIERE ENERGY INC
ru_CHMI,Cherry Hill Mortgage Inv,CHERRY HILL MORTGAGE INV
ru_CHSP,Chesapeake Lodging Trust,CHESAPEAKE LODGING TRUST
ru_CPK,Chesapeake Utilities,CHESAPEAKE UTILITIES
ru_CHS,Chicos Fas,CHICOS FAS INC
ru_PLCE,Childrens Place,CHILDRENS PLACE INC
ru_CIM,Chimera Investment,CHIMERA INVESTMENT CORP
ru_CMRX,Chimerix,CHIMERIX INC
ru_CHH,Choice Hotels,CHOICE HOTELS INTL INC
ru_CDXC,Chromadex,CHROMADEX CORP
ru_CB,Chubb Limited,CHUBB LIMITED
ru_CHDN,Churchill Downs,CHURCHILL DOWNS INC
ru_CHUY,Chuy'S,CHUY'S HOLDINGS INC
ru_XEC,Cimarex Energy,CIMAREX ENERGY CO
ru_CMPR,Cimpress,CIMPRESS NV
ru_CBB,Cincinnati Bell,CINCINNATI BELL INC
ru_CIR,Circor,CIRCOR INTERNATIONAL INC
ru_CIT,CIT,CIT GROUP INC
ru_CTRN,Citi Trends,CITI TRENDS INC
ru_CIA,Citizens,CITIZENS INC
ru_CZNC,Citizens & Northern,CITIZENS & NORTHERN CORP
ru_CFG,Citizens Financial,CITIZENS FINANCIAL INC
ru_CHCO,City,CITY HOLDING CO
ru_CIO,City Office Reit,CITY OFFICE REIT INC
ru_CIVB,Civista Bancshares,CIVISTA BANCSHARES INC
ru_CIVI,Civitas Solutions,CIVITAS SOLUTIONS
ru_CLAR,Clarus,CLARUS CORPORATION
ru_CLNE,Clean Energy Fuels,CLEAN ENERGY FUELS CORP
ru_CCO,Clear Channel Outdoor,CLEAR CHANNEL OUTDOOR
ru_CLFD,Clearfield,CLEARFIELD INC
ru_CLSD,Clearside Biomedical,CLEARSIDE BIOMEDICAL INC
ru_CLW,Clearwater Paper,CLEARWATER PAPER CORP
ru_CLF,Cleveland-Cliffs,CLEVELAND-CLIFFS INC
ru_CLPR,Clipper Realty,CLIPPER REALTY INC
ru_CLD,Cloud Peak Energy,CLOUD PEAK ENERGY INC
ru_CLVS,Clovis Oncology,CLOVIS ONCOLOGY INC
ru_CME,CME,CME GROUP INC
ru_CNA,Cna Financial,CNA FINANCIAL CORP
ru_CCNE,Cnb Financial Corp Pa,CNB FINL CORP PA
ru_CNO,Cno Financial,CNO FINANCIAL GROUP
ru_CNX,Cnx Resources,CNX RESOURCES CORP
ru_COBZ,Cobiz Financial,COBIZ FINANCIAL INC
ru_KO,Coca Cola,COCA COLA CO
ru_COKE,Coca Cola Bottling,COCA COLA BOTTLING
ru_CDXS,Codexis,CODEXIS INC
ru_CVLY,Codorus Vy Bank,CODORUS VY BANCORP INC
ru_CDE,Coeur Mining,COEUR MINING INC
ru_CCOI,Cogent Comm,COGENT COMM HOLDINGS
ru_CGNX,Cognex,COGNEX CORP
ru_CTSH,Cognizant Tech Solutions,COGNIZANT TECH SOLUTIONS
ru_CWBR,Cohbar,COHBAR INC
ru_CNS,Cohen & Steers,COHEN & STEERS INC
ru_COHR,Coherent,COHERENT INC
ru_CHRS,Coherus Biosciences,COHERUS BIOSCIENCES
ru_COHU,Cohu,COHU INC
ru_CL,Colgate Palmolive,COLGATE PALMOLIVE CO
ru_COLL,Collegium Pharmaceutical,COLLEGIUM PHARMACEUTICAL
ru_CLNY,Colony Capital,COLONY CAPITAL INC
ru_CLNC,Colony Cr Re,COLONY CR RE INC (A)
ru_COLB,Columbia Bkg System,COLUMBIA BKG SYSTEM INC
ru_CLBK,Columbia Financial,COLUMBIA FINANCIAL INC
ru_CXP,Columbia Property Trust,COLUMBIA PPTY TR INC
ru_CMCO,Columbus Mckinnon,COLUMBUS MCKINNON CORP
ru_FIX,Comfort Systems Usa,COMFORT SYSTEMS USA INC
ru_CBSH,Commerce Bancshares,COMMERCE BANCSHARES INC
ru_CVGI,Commercial Veh,COMMERCIAL VEH GROUP INC
ru_CBU,Community Bank Systems,COMMUNITY BANK SYSTEMS
ru_ESXB,Community Bankers Trust,COMMUNITY BANKERS TRUST
ru_TCFC,Community Financial Corp Md,COMMUNITY FINL CORP MD
ru_CHCT,Community Healthcare,COMMUNITY HEALTHCARE TR
ru_CTBI,Community Trust Bank,COMMUNITY TRUST BANCORP
ru_CMP,Compass Minerals,COMPASS MINERALS INTL
ru_CPSI,Computer Programs & Systems,COMPUTER PROGRAMS & SYS
ru_CIX,Compx,COMPX INTERNATIONAL INC
ru_CMTL,Comtech Telecomm,COMTECH TELECOMM
ru_CNCE,Concert Pharmaceuticals,CONCERT PHARMACEUTICALS
ru_CXO,Concho Resources,CONCHO RESOURCES INC
ru_CNDT,Conduent,CONDUENT INC
ru_CNMD,Conmed,CONMED CORP
ru_CTWS,Connecticut Water Svc,CONNECTICUT WATER SVC
ru_CNOB,Connectone Bank,CONNECTONE BANCORP INC
ru_CONN,Conns,CONNS INC
ru_CNSL,Consolidated Communications,CONSOLIDATED COMM
ru_CTO,Consolidated Tomoka Land,CONSOLIDATED TOMOKA LAND
ru_CWCO,Consolidated Water,CONSOLIDATED WATER CO
ru_CBPX,Continental Bldg Prods,CONTINENTAL BLDG PRODS
ru_CTRL,Control4,CONTROL4 CORPORATION
ru_CVON,Convergeone,CONVERGEONE HOLDINGS (A)
ru_COO,Cooper Companies,COOPER COMPANIES INC
ru_CPS,Cooper Std,COOPER STD HLDGS INC
ru_CPA,Copa Sa,COPA HOLDINGS SA
ru_CPRT,Copart,COPART INC
ru_CRBP,Corbus Pharmaceuticals,CORBUS PHARMACEUTICALS
ru_CORT,Corcept Therapeutics,CORCEPT THERAPEUTICS INC
ru_CORE,Core Mark,CORE MARK HOLDING CO INC
ru_CORR,Corenergy Infrastruct,CORENERGY INFRASTRUCT
ru_CPLG,Corepoint Lodgings,COREPOINT LODGINGS INC
ru_COR,Coresite Realty,CORESITE REALTY CORP
ru_CORI,Corium,CORIUM INTL INC
ru_OFC,Corporate Office Properties,CORPORATE OFFICE PPTYS
ru_CRVL,Corvel,CORVEL CORP
ru_CRVS,Corvus Pharmaceuticals,CORVUS PHARMACEUTICALS
ru_CMRE,Costamare,COSTAMARE INC
ru_CSGP,Costar,COSTAR GROUP INC
ru_COTV,Cotiviti,COTIVITI HOLDINGS INC
ru_ICBK,County Bank,COUNTY BANCORP INC
ru_CUZ,Cousins Properties,COUSINS PROPERTIES INC
ru_CVA,Covanta,COVANTA HOLDING CORP
ru_CVTI,Covenant Trans,COVENANT TRANS GRP INC
ru_CVIA,Covia,COVIA HOLDINGS CORP
ru_CRAI,CRA,CRA INTERNATIONAL INC
ru_CBRL,Cracker Barrel Store,CRACKER BARREL STORE
ru_BREW,Craft Brew Alliance,CRAFT BREW ALLIANCE
ru_CRD.B,Crawford & Company,CRAWFORD & CO
ru_CACC,Credit Accep Corp Mich,CREDIT ACCEP CORP MICH
ru_CROX,Crocs,CROCS INC
ru_CRY,Cryolife,CRYOLIFE INC
ru_CYRX,Cryoport,CRYOPORT INC
ru_CSWI,Csw Industrials,CSW INDUSTRIALS INC
ru_CTIC,Cti Biopharma,CTI BIOPHARMA CORP
ru_CUBE,Cubesmart,CUBESMART
ru_CUB,Cubic,CUBIC CORP
ru_CUE,Cue Biopharma,CUE BIOPHARMA INC
ru_CFR,Cullen Frost Bankers,CULLEN FROST BANKERS
ru_CULP,Culp,CULP INC
ru_CURO,Curo,CURO GROUP HOLDINGS CORP
ru_CW,Curtiss Wright,CURTISS WRIGHT CORP
ru_CUBI,Customers Bank,CUSTOMERS BANCORP INC
ru_CUTR,Cutera,CUTERA INC
ru_CVBF,Cvb Financial,CVB FINANCIAL CORP
ru_CVI,Cvr Energy,CVR ENERGY INC
ru_CBAY,Cymabay Therapeutics,CYMABAY THERAPEUTICS INC
ru_CONE,Cyrusone,CYRUSONE INC
ru_CYS,Cys Investments,CYS INVESTMENTS INC
ru_CYTK,Cytokinetics,CYTOKINETICS INC
ru_CTMX,Cytomx Therapeutics,CYTOMX THERAPEUTICS INC
ru_CTSO,Cytosorbents,CYTOSORBENTS CORP
ru_DHI,D R Horton,D R HORTON INC
ru_DJCO,Daily Journal,DAILY JOURNAL CORP
ru_DAKT,Daktronics,DAKTRONICS INC
ru_DZSI,Dasan Zhone Solutions,DASAN ZHONE SOLUTIONS
ru_DSKE,Daseke,DASEKE INC
ru_PLAY,Dave & Busters Entmt,DAVE & BUSTERS ENTMT INC
ru_DWSN,Dawson Geophysical,DAWSON GEOPHYSICAL CO
ru_DCT,Dct Industrial Trust,DCT INDUSTRIAL TRUST INC
ru_DDR,DDR,DDR CORP
ru_DF,Dean Foods Company,DEAN FOODS COMPANY
ru_DCPH,Deciphera Pharmaceutical,DECIPHERA PHARMACEUTICAL
ru_DE,Deere & Company,DEERE & CO
ru_DFRG,Del Friscos Restaurant,DEL FRISCOS RESTAURANT
ru_TACO,Del Taco Restaurants,DEL TACO RESTAURANTS INC
ru_DNLI,Denali Therapeutics,DENALI THERAPEUTICS INC
ru_DNR,Denbury Resources,DENBURY RESOURCES INC
ru_DENN,Dennys,DENNYS CORP
ru_DEPO,Depomed,DEPOMED INC
ru_DERM,Dermira,DERMIRA INC
ru_DXCM,Dexcom,DEXCOM INC
ru_DHT,DHT,DHT HOLDINGS INC
ru_DHIL,Diamond Hill Investment,DIAMOND HILL INVESTMENT
ru_DO,Diamond Offshr Drilling,DIAMOND OFFSHR DRILLING
ru_FANG,Diamondback Energy,DIAMONDBACK ENERGY INC
ru_DRH,Diamondrock Hospitality,DIAMONDROCK HOSPITALITY
ru_DRNA,Dicerna Pharmaceuticals,DICERNA PHARMACEUTICALS
ru_DKS,Dicks Sporting Goods,DICKS SPORTING GOODS INC
ru_DDS,Dillards,DILLARDS INC
ru_DCOM,Dime Community Bancshares,DIME CMNTY BANCSHARES
ru_DIN,Dine Brands Global,DINE BRANDS GLOBAL INC
ru_DFS,Discover Financial Srvc,DISCOVER FINANCIAL SRVC
ru_DISCA,Discovery,DISCOVERY INC SERIES A
ru_DIS,Disney Walt,DISNEY WALT CO
ru_BOOM,Dmc Global,DMC GLOBAL INC
ru_DLB,Dolby Laboratories,DOLBY LABORATORIES INC
ru_DPZ,Dominos Pizza,DOMINOS PIZZA INC
ru_DGICA,Donegal,DONEGAL GROUP INC
ru_DFIN,Donnelley Financial,DONNELLEY FINANCIAL
ru_RRD,Donnelley R R & Sons,DONNELLEY R R & SONS CO
ru_LPG,Dorian Lpg,DORIAN LPG LTD
ru_DORM,Dorman Products,DORMAN PRODUCTS INC
ru_PLOW,Douglas Dynamics,DOUGLAS DYNAMICS INC
ru_DEI,Douglas Emmett,DOUGLAS EMMETT INC
ru_DOVA,Dova Pharmaceuticals,DOVA PHARMACEUTICALS
ru_DWDP,Dowdupont,DOWDUPONT INC
ru_DPS,Dr Pepper Snapple,DR PEPPER SNAPPLE GROUP
ru_DRQ,Dril-Quip,DRIL-QUIP INC
ru_DS,Drive Shack,DRIVE SHACK
ru_DCO,Ducommun,DUCOMMUN INC
ru_DRE,Duke Realty,DUKE REALTY CORP
ru_DLTH,Duluth,DULUTH HOLDINGS INC
ru_DNB,Dun & Bradstreet,DUN & BRADSTREET CORP
ru_DNKN,Dunkin Brands,DUNKIN BRANDS GROUP INC
ru_DRRX,Durect,DURECT CORP
ru_DXPE,Dxp Enterprises,DXP ENTERPRISES INC
ru_DVAX,Dynavax Technologies,DYNAVAX TECHNOLOGIES
ru_DX,Dynex Capital,DYNEX CAPITAL INC
ru_EGBN,Eagle Bank,EAGLE BANCORP INC
ru_EGLE,Eagle Bulk Shipping,EAGLE BULK SHIPPING INC
ru_EXP,Eagle Materials,EAGLE MATERIALS INC
ru_EGRX,Eagle Pharmaceuticals,EAGLE PHARMACEUTICALS
ru_ESTE,Earthstone Energy,EARTHSTONE ENERGY INC
ru_EWBC,East West Bank,EAST WEST BANCORP INC
ru_DEA,Easterly Government Property,EASTERLY GOVERNMENT PPTY
